"Dataset","Source","Predator","PredatorWeight(g)","Prey","PreyWeight(g)","density2D(m2)","relativeDensity2D","density3D(m3)","relativeDensity3D","ForagingRate","DataType","SampleSize","DataNumber","Ratio"
1057,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,46,"RawData",,,
1057,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,52,"RawData",,,
1057,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,53,"RawData",,,
1057,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,55,"RawData",,,
1057,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,61,"RawData",,,
1057,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,66,"RawData",,,
1057,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,20400,,,,31,"RawData",,,
1057,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,20400,,,,37,"RawData",,,
1057,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,20400,,,,38,"RawData",,,
1057,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,20400,,,,39,"RawData",,,
1057,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,20400,,,,40,"RawData",,,
1057,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,20400,,,,42,"RawData",,,
1057,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,20400,,,,45,"RawData",,,
1057,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,20400,,,,50,"RawData",,,
1057,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,20400,,,,53,"RawData",,,
1057,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,20400,,,,55,"RawData",,,
1057,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,20400,,,,60,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,1260,,,,7,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,1260,,,,8,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,2520,,,,8,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,2520,,,,12,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,2520,,,,13,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,2520,,,,16,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,6290,,,,6,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,6290,,,,9,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,6290,,,,17,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,6290,,,,18,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,6290,,,,20,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,6290,,,,22,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,6290,,,,23,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,6290,,,,28,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,6290,,,,30,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,6290,,,,33,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,6290,,,,34,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,6290,,,,40,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,21,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,24,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,30,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,32,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,33,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,34,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,35,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,37,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,41,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,42,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,46,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,47,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,12600,,,,28,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,12600,,,,33,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,12600,,,,34,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,12600,,,,36,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,12600,,,,38,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,12600,,,,39,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,12600,,,,40,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,12600,,,,41,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,12600,,,,45,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,12600,,,,59,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,5,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,20,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,27,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,33,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,34,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,39,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,43,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,45,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,52,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,55,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,57,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,59,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,63,"RawData",,,
1058,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,15700,,,,65,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,314,,,,2,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,629,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,1260,,,,6,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,1260,,,,7,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,1260,,,,8,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,2520,,,,4,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,2520,,,,8,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,2520,,,,9,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,2520,,,,10,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,2520,,,,11,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,2520,,,,12,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,2520,,,,13,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,2520,,,,14,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,2520,,,,15,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,2520,,,,16,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,5030,,,,9,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,5030,,,,12,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,5030,,,,15,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,5030,,,,16,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,5030,,,,18,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,5030,,,,19,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,5030,,,,20,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,5030,,,,21,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,5030,,,,24,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,7070,,,,10,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,7070,,,,16,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,7070,,,,19,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,7070,,,,20,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,7070,,,,24,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,7070,,,,26,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,10,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,11,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,12,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,14,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,15,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,20,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,22,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,24,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,25,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,26,"RawData",,,
1059,"Farhadi et al 2010 ENVIRON ENTOMOL","Hippodamia variegata",,"Aphis fabae",0.001,9430,,,,28,"RawData",,,
1074,"Sabaghi et al 2011 J PLANT PROT RES","Scymnus syriacus",,"Aphis fabae",0.001,283,,,,4.99,"RawData",,,
1074,"Sabaghi et al 2011 J PLANT PROT RES","Scymnus syriacus",,"Aphis fabae",0.001,283,,,,7.1,"RawData",,,
1074,"Sabaghi et al 2011 J PLANT PROT RES","Scymnus syriacus",,"Aphis fabae",0.001,566,,,,8.05,"RawData",,,
1074,"Sabaghi et al 2011 J PLANT PROT RES","Scymnus syriacus",,"Aphis fabae",0.001,566,,,,8.92,"RawData",,,
1074,"Sabaghi et al 2011 J PLANT PROT RES","Scymnus syriacus",,"Aphis fabae",0.001,566,,,,16.1,"RawData",,,
1074,"Sabaghi et al 2011 J PLANT PROT RES","Scymnus syriacus",,"Aphis fabae",0.001,1130,,,,16,"RawData",,,
1074,"Sabaghi et al 2011 J PLANT PROT RES","Scymnus syriacus",,"Aphis fabae",0.001,1130,,,,17.2,"RawData",,,
1074,"Sabaghi et al 2011 J PLANT PROT RES","Scymnus syriacus",,"Aphis fabae",0.001,1130,,,,18.1,"RawData",,,
1074,"Sabaghi et al 2011 J PLANT PROT RES","Scymnus syriacus",,"Aphis fabae",0.001,1130,,,,21,"RawData",,,
1074,"Sabaghi et al 2011 J PLANT PROT RES","Scymnus syriacus",,"Aphis fabae",0.001,1700,,,,20,"RawData",,,
1074,"Sabaghi et al 2011 J PLANT PROT RES","Scymnus syriacus",,"Aphis fabae",0.001,1700,,,,22,"RawData",,,
1074,"Sabaghi et al 2011 J PLANT PROT RES","Scymnus syriacus",,"Aphis fabae",0.001,1700,,,,22.9,"RawData",,,
